coingecko_id,name,symbol,market_cap_rank,asset_platform,token_type,homepage,categories,supply_circulating,supply_total,supply_max
golem,Golem,GLM,287,ethereum,ethereum,https://golem.network/,"Artificial Intelligence (AI), Ethereum Ecosystem, DePIN, Energi Ecosystem, GMCI DePIN Index, GMCI Index",1000000000.0,1000000000.0,
succinct,Succinct,PROVE,284,ethereum,ethereum,https://www.succinct.xyz/,"Infrastructure, BNB Chain Ecosystem, Ethereum Ecosystem, Zero Knowledge (ZK), Binance Alpha Spotlight",195000000.0,1000000000.0,1000000000.0
usdx-money-staked-usdx,Stables Labs Staked USDX,SUSDX,289,binance-smart-chain,binance-smart-chain,http://stableslabs.com,"Decentralized Finance (DeFi), BNB Chain Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Liquid Staking",230082549.2342624,230082549.2342624,
arkham,Arkham,ARKM,288,ethereum,ethereum,http://arkm.com/,"Artificial Intelligence (AI), Exchange-based Tokens, Analytics, Derivatives, Perpetuals, Centralized Exchange (CEX) Token, Ethereum Ecosystem, Binance Launchpad, Coinbase Ventures Portfolio, YZi Labs (Prev. Binance Labs) Portfolio, Made in USA",460075666.0,1000000000.0,1000000000.0
kusama,Kusama,KSM,290,,native,https://kusama.network/,"Smart Contract Platform, Polkadot Ecosystem, Proof of Stake (PoS), Pantera Capital Portfolio, Made in USA, Coinbase 50 Index, Hydration Ecosystem",16912325.31436521,16913172.71189103,
blockchain-capital,Blockchain Capital,BCAP,292,zksync,zksync,https://www.blockchaincapital.com/,ZkSync Ecosystem,9109440.0,9109440.0,
plume,Plume,PLUME,291,ethereum,ethereum,https://plume.org/,"Smart Contract Platform, Layer 1 (L1), Ethereum Ecosystem, Real World Assets (RWA), RWA Protocol, Made in USA, Plume Network Ecosystem",2650000000.0,10000000000.0,10000000000.0
astherus-staked-bnb,Aster Staked BNB,ASBNB,293,binance-smart-chain,binance-smart-chain,https://www.asterdex.com/en/earn,"BNB Chain Ecosystem, Liquid Staking Tokens",282676.467275172,282676.467275172,
myx-finance,MYX Finance,MYX,285,binance-smart-chain,binance-smart-chain,https://www.myx.finance/en,"Decentralized Finance (DeFi), BNB Chain Ecosystem, Derivatives, Perpetuals, Binance Wallet IDO",124762450.901903,1000000000.0,1000000000.0
frax-share,Frax (prev. FXS),FRAX,294,ethereum,ethereum,https://frax.finance,"Decentralized Exchange (DEX), Decentralized Finance (DeFi), Yield Farming, Automated Market Maker (AMM), BNB Chain Ecosystem, Seigniorage, Solana Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Fantom Ecosystem, Harmony Ecosystem, Arbitrum Ecosystem, Moonriver Ecosystem, Ethereum Ecosystem, Liquid Staking Governance Tokens, Curve Ecosystem, Stablecoin Protocol, Polygon zkEVM Ecosystem, Evmos Ecosystem, GMCI DeFi Index, Liquid Staking, GMCI Index, Made in USA",88962246.4491564,99681495.5911336,99681495.5911336
basic-attention-token,Basic Attention,BAT,299,ethereum,ethereum,https://basicattentiontoken.org/,"Solana Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Near Protocol Ecosystem, Harmony Ecosystem, Ethereum Ecosystem, Pantera Capital Portfolio, Energi Ecosystem, Made in USA",1495668356.9526057,1500000000.0,1500000000.0
universal-btc,Universal BTC,UNIBTC,295,ethereum,ethereum,https://www.bedrock.technology/,"BNB Chain Ecosystem, Arbitrum Ecosystem, IoTeX Ecosystem, Liquid Staking Tokens, Ethereum Ecosystem, Optimism Ecosystem, Mantle Ecosystem, Base Ecosystem, Berachain Ecosystem, ZetaChain Ecosystem, Merlin Chain Ecosystem, Mode Ecosystem, Bitlayer Ecosystem, Rootstock Ecosystem, Sonic Ecosystem, Liquid Staking, BSquared Network Ecosystem, Corn Ecosystem",2059.83294857,2059.83294857,
nervos-network,Nervos Network,CKB,297,,native,http://nervos.org,"Smart Contract Platform, Interoperability, Layer 2 (L2), Rollup, Multicoin Capital Portfolio, Proof of Work (PoW), DragonFly Capital Portfolio, Sequoia Capital Portfolio, Blockchain Capital Portfolio, Polychain Capital Portfolio, Made in China",47080097695.27608,47816146388.3871,
origin-ether,Origin Ether,OETH,300,ethereum,ethereum,https://oeth.com/,"Decentralized Finance (DeFi), Liquid Staking Tokens, Ethereum Ecosystem, Liquid Staked ETH, Liquid Staking",54601.55292102199,54601.55292102199,54601.55292102199
mx-token,MX,MX,299,ethereum,ethereum,https://www.mexc.com/,"Exchange-based Tokens, Centralized Exchange (CEX) Token, Ethereum Ecosystem, Morph L2 Ecosystem",93475334.0,413787834.0,
havven,Synthetix Network,SNX,296,ethereum,ethereum,https://www.synthetix.io/,"Decentralized Exchange (DEX), Exchange-based Tokens, Decentralized Finance (DeFi), Yield Farming, Derivatives, Synthetic Issuer, Avalanche Ecosystem, Polygon Ecosystem, Near Protocol Ecosystem, Fantom Ecosystem, Harmony Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Base Ecosystem, DWF Labs Portfolio, Paradigm Portfolio, Coinbase Ventures Portfolio, Index Coop Defi Index, Energi Ecosystem, Huobi ECO Chain Ecosystem, GMCI DeFi Index, Synthetic, GMCI Index, Coinbase 50 Index",343466216.99839866,343889850.0967736,343889850.0967736
safepal,SafePal,SFP,302,ethereum,ethereum,https://www.safepal.com/,"BNB Chain Ecosystem, Wallets, Ethereum Ecosystem, Animoca Brands Portfolio, Binance Launchpad, Energi Ecosystem, YZi Labs (Prev. Binance Labs) Portfolio",500000000.0,500000000.0,500000000.0
mina-protocol,Mina Protocol,MINA,301,,native,https://minaprotocol.com/,"Smart Contract Platform, Layer 1 (L1), Zero Knowledge (ZK), FTX Holdings, Paradigm Portfolio, Coinbase Ventures Portfolio, Multicoin Capital Portfolio, Proof of Stake (PoS), Pantera Capital Portfolio, Circle Ventures Portfolio, Privacy Blockchain, Polychain Capital Portfolio, Made in USA, Coinbase 50 Index",1247096662.840039,1247096662.840039,
layerzero,LayerZero,ZRO,303,ethereum,ethereum,https://layerzero.network/,"Smart Contract Platform, BNB Chain Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Base Ecosystem, Multicoin Capital Portfolio, Layer 0 (L0), Cross-chain Communication, Circle Ventures Portfolio, Sequoia Capital Portfolio, OKX Ventures Portfolio",111152854.20763355,1000000000.0,1000000000.0
grass,Grass,GRASS,304,solana,solana,https://grass.io/,"Artificial Intelligence (AI), Solana Ecosystem, DePIN, Polychain Capital Portfolio, Binance Alpha Spotlight",300731964.0,1000000000.0,1000000000.0
nxm,Nexus Mutual,NXM,305,ethereum,ethereum,https://nexusmutual.io/,"Decentralized Finance (DeFi), Insurance, Ethereum Ecosystem",2271269.529055473,2271269.529055473,2271269.529055473
euro-coin,EURC,EURC,307,ethereum,ethereum,https://www.circle.com,"Stablecoins, EUR Stablecoin, Solana Ecosystem, Avalanche Ecosystem, Ethereum Ecosystem, Base Ecosystem, Stellar Ecosystem",195148445.0857326,195148445.0857326,
peanut-the-squirrel,Peanut the Squirrel,PNUT,306,solana,solana,,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem, Zoo-Themed, Memorial Themed",999858912.07,999858912.07,999858912.07
compound-ether,cETH,CETH,308,ethereum,ethereum,https://compound.finance/,"Crypto-Backed Tokens, Decentralized Finance (DeFi), Compound Tokens, cToken, Ethereum Ecosystem",2563737.71962128,2563737.71962128,
conscious-token,Conscious Token,CONSCIOUS,311,binance-smart-chain,binance-smart-chain,https://consciousness.care,"BNB Chain Ecosystem, Four.meme Ecosystem",1000000000.0,1000000000.0,1000000000.0
restaking-vault-eth,Restaking Vault ETH,RSTETH,310,ethereum,ethereum,,"Decentralized Finance (DeFi), Ethereum Ecosystem",42597.81447370719,42597.81447370719,
qtum,Qtum,QTUM,309,,native,https://qtum.org/en/,"Smart Contract Platform, Proof of Stake (PoS), Made in China",105769627.5,107822406.0,
origintrail,OriginTrail,TRAC,318,ethereum,ethereum,https://origintrail.io/,"Artificial Intelligence (AI), Polkadot Ecosystem, Metaverse, Ethereum Ecosystem, Interoperability, Real World Assets (RWA), DePIN, Decentralized Science (DeSci), AI Agents",499546955.602,500000000.0,500000000.0
zilliqa,Zilliqa,ZIL,312,,native,https://www.zilliqa.com/,"Smart Contract Platform, BNB Chain Ecosystem, GMCI Layer 1 Index, GMCI Index, Made in China",19509746932.98,21000000000.0,21000000000.0
staked-hype,Staked HYPE,STHYPE,313,hyperevm,hyperevm,,"Liquid Staking Tokens, HyperEVM Ecosystem",4738859.042651325,4738859.042651325,
gas,Gas,GAS,313,neo,neo,https://neo.org/,"Infrastructure, Smart Contract Platform, NEO Ecosystem",65093580.54427269,65093580.54427269,
baby-doge-coin,Baby Doge Coin,BABYDOGE,313,binance-smart-chain,binance-smart-chain,https://babydoge.com,"Gaming (GameFi), BNB Chain Ecosystem, Solana Ecosystem, Meme, Ethereum Ecosystem, Dog-Themed, Solana Meme, Gaming Utility Token",1.696764310707077e+17,4.2e+17,4.2e+17
non-playable-coin,Non-Playable Coin,NPC,321,ethereum,ethereum,https://www.npc.com/,"NFT, BNB Chain Ecosystem, Solana Ecosystem, Meme, Ethereum Ecosystem, Base Ecosystem, Hybrid Token Standards, Wojak-Themed, 4chan-Themed",8050126520.0,8050126520.0,8050126520.0
agora-dollar,AUSD,AUSD,318,ethereum,ethereum,https://agora.finance/,"Stablecoins, USD Stablecoin, BNB Chain Ecosystem, Solana Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Sui Ecosystem, Immutable zkEVM Ecosystem, Injective Ecosystem, Core Ecosystem, Fraxtal Ecosystem, Fiat-backed Stablecoin, Plume Network Ecosystem, Katana Ecosystem",216582364.645822,216582364.645822,
ravencoin,Ravencoin,RVN,316,,native,https://ravencoin.org/,"Smart Contract Platform, Real World Assets (RWA), Proof of Work (PoW), Made in USA",15478472848.57192,15480732748.57192,21000000000.0
skale,SKALE,SKL,328,ethereum,ethereum,https://skale.space/,"Smart Contract Platform, Gaming (GameFi), Layer 1 (L1), Ethereum Ecosystem, Modular Blockchain, Account Abstraction, Multicoin Capital Portfolio, Gaming Blockchains, Gaming Utility Token, Skale Ecosystem, Consensys Portfolio, Galaxy Digital Portfolio, Made in USA",5775852671.0,6076000000.0,7000000000.0
0x,0x Protocol,ZRX,320,ethereum,ethereum,https://www.0xprotocol.org/,"Decentralized Exchange (DEX), Decentralized Finance (DeFi), Avalanche Ecosystem, Harmony Ecosystem, Ethereum Ecosystem, Coinbase Ventures Portfolio, Pantera Capital Portfolio, Energi Ecosystem, GMCI DeFi Index, Blockchain Capital Portfolio, GMCI Index, Made in USA",848396562.906836,1000000000.0,1000000000.0
metal-blockchain,Metal Blockchain,METAL,317,ethereum,ethereum,https://metalblockchain.org/,"Ethereum Ecosystem, DWF Labs Portfolio, Made in USA",507639839.0528355,666666666.0,666666666.0
gmt-token,GoMining Token,GOMINING,323,ethereum,ethereum,https://gomining.com/,"Gaming (GameFi), BNB Chain Ecosystem, Ethereum Ecosystem, TON Ecosystem",407313866.3801046,407313866.3801046,436915240.0
usda-2,USDa,USDA,324,ethereum,ethereum,https://www.avalonfinance.xyz/,"Stablecoins, Ethereum Ecosystem",210635835.1921285,210635835.1921285,
oasis-network,Oasis,ROSE,322,binance-smart-chain,binance-smart-chain,https://oasisprotocol.org/,"Smart Contract Platform, BNB Chain Ecosystem, Layer 1 (L1), Proof of Stake (PoS), Pantera Capital Portfolio, Andreessen Horowitz (a16z) Portfolio, YZi Labs (Prev. Binance Labs) Portfolio, Blockchain Capital Portfolio, Privacy Blockchain, Polychain Capital Portfolio, Coinbase 50 Index",7406471559.0,10000000000.0,10000000000.0
binance-peg-sol,Binance-Peg SOL,SOL,325,binance-smart-chain,binance-smart-chain,https://www.binance.com/en/collateral-btokens,"BNB Chain Ecosystem, Binance-Peg Tokens",1100000.099999,1100000.099999,
codatta,Codatta,XNY,352,binance-smart-chain,binance-smart-chain,https://codatta.io/,"Artificial Intelligence (AI), Big Data, BNB Chain Ecosystem, OKX Ventures Portfolio, Binance Alpha Spotlight",8200000000.0,10000000000.0,10000000000.0
astar,Astar,ASTR,326,,native,https://astar.network/,"Smart Contract Platform, Polkadot Ecosystem, Layer 1 (L1), Ethereum Ecosystem, Layer 2 (L2), Alameda Research Portfolio, YZi Labs (Prev. Binance Labs) Portfolio, OKX Ventures Portfolio",8151723304.0,8491867160.0,
resolv-wstusr,Resolv wstUSR,WSTUSR,328,ethereum,ethereum,https://resolv.xyz/,"Crypto-Backed Tokens, Decentralized Finance (DeFi), Wrapped-Tokens, Ethereum Ecosystem, Base Ecosystem, Soneium Ecosystem, HyperEVM Ecosystem, TAC Ecosystem",184238377.7825472,184238377.7825472,
zano,Zano,ZANO,332,,native,https://zano.org,"Smart Contract Platform, Privacy, Layer 1 (L1), Proof of Stake (PoS), Proof of Work (PoW), Zano Ecosystem, Privacy Blockchain",14897572.07,14899926.12,
blur,Blur,BLUR,326,ethereum,ethereum,https://blur.io/,"NFT, Ethereum Ecosystem, NFT Marketplace, FTX Holdings, NFTFi, eGirl Capital Portfolio, Paradigm Portfolio, GMCI DeFi Index, GMCI Index, Made in USA, Coinbase 50 Index",2470369494.339802,3000000000.0,3000000000.0
mbg-by-multibank-group,MBG By Multibank Group,$MBG,335,ethereum,ethereum,https://multibank.io/,Ethereum Ecosystem,86782765.92,1000000000.0,1000000000.0
euler,Euler,EUL,330,ethereum,ethereum,https://www.euler.finance/,"Lending/Borrowing Protocols, Avalanche Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Base Ecosystem, Paradigm Portfolio, Coinbase Ventures Portfolio, Unichain Ecosystem",18685530.67,27182818.28459,27182818.0
agentfun-ai,AgentFun.AI,AGENTFUN,331,cronos-zkevm,cronos-zkevm,https://agentfun.ai/,"Meme, Cronos Ecosystem, AI Meme, Cronos zkEVM Ecosystem",100000000.0,100000000.0,100000000.0
notcoin,Notcoin,NOT,338,the-open-network,the-open-network,https://t.me/notcoin_bot,"Gaming (GameFi), Binance Launchpool, Meme, Play To Earn, TON Ecosystem, TON Meme, Tap to Earn",99433648825.29779,102456956826.9109,102456956842.91
evervalue-coin,EverValue Coin,EVA,336,arbitrum-one,arbitrum-one,https://evervaluecoin.com/,"Crypto-Backed Tokens, Decentralized Finance (DeFi), Arbitrum Ecosystem",15361459.109156376,18763719.0639465,21000000.0
celo,Celo,CELO,334,celo,celo,https://celo.org/,"Smart Contract Platform, Celo Ecosystem, Layer 2 (L2), DWF Labs Portfolio, Coinbase Ventures Portfolio, Proof of Stake (PoS), Andreessen Horowitz (a16z) Portfolio, Optimism Superchain Ecosystem, Outlier Ventures Portfolio, Made in USA",578719880.0,1000000000.0,1000000000.0
cow-protocol,CoW Protocol,COW,342,ethereum,ethereum,https://cow.fi,"Decentralized Exchange (DEX), Decentralized Finance (DeFi), Polygon Ecosystem, Gnosis Chain Ecosystem, MEV Protection, Arbitrum Ecosystem, Ethereum Ecosystem, Base Ecosystem, Intent, Delphi Ventures Portfolio, Blockchain Capital Portfolio",502648372.0728085,1000000000.0,1000000000.0
legacy-token,Legacy Token,LGCT,343,binance-smart-chain,binance-smart-chain,https://www.legacynetwork.io/,"Education, Gaming (GameFi), BNB Chain Ecosystem, Base Ecosystem",106079066.79177713,300000000.0,720000000.0
ordinals,ORDI,ORDI,339,ordinals,ordinals,,"Solana Ecosystem, BRC-20, Bitcoin Ecosystem, Inscriptions",21000000.0,21000000.0,
the-grays-currency,The Grays Currency,PTGC,345,pulsechain,pulsechain,https://www.pulsetgc.com/,"Meme, PulseChain Ecosystem",291115567340.5841,291115567340.5841,333333333333.0
diamond-launch,Diverge Loop,DLC,340,binance-smart-chain,binance-smart-chain,,"Analytics, BNB Chain Ecosystem",890000000.0,1000000000.0,1000000000.0
bio-protocol,Bio Protocol,BIO,337,ethereum,ethereum,https://www.bio.xyz/,"Binance Launchpool, Solana Ecosystem, Ethereum Ecosystem, Base Ecosystem, Decentralized Science (DeSci)",1964626921.0240333,3320000000.0,3320000000.0
zetachain,ZetaChain,ZETA,343,ethereum,ethereum,https://www.zetachain.com/,"Smart Contract Platform, BNB Chain Ecosystem, Layer 1 (L1), Ethereum Ecosystem, ZetaChain Ecosystem, Cross-chain Communication, Made in USA, Chain Abstraction",974822917.0,2100000000.0,2100000000.0
yearn-finance,yearn.finance,YFI,346,ethereum,ethereum,https://yearn.fi/,"Decentralized Finance (DeFi), Yield Farming, Yield Aggregator, Yearn Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Near Protocol Ecosystem, Gnosis Chain Ecosystem, Fantom Ecosystem, Harmony Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Base Ecosystem, Index Coop Defi Index, Alameda Research Portfolio, Energi Ecosystem, Sora Ecosystem, Huobi ECO Chain Ecosystem, Blockchain Capital Portfolio",33840.25978691949,36666.0,36666.0
tradable-na-rent-financing-platform-sstn,Tradable NA Rent Financing Platform SSTN,PC0000031,348,zksync,zksync,https://www.tradable.xyz/,"ZkSync Ecosystem, Real World Assets (RWA), Tradable Ecosystem",189500000.0,189500000.0,400000000.0
sahara-ai,Sahara AI,SAHARA,347,ethereum,ethereum,https://saharaai.com,"Artificial Intelligence (AI), BNB Chain Ecosystem, Ethereum Ecosystem",2040000000.0,10000000000.0,10000000000.0
wrapped-aave-ethereum-weth,Wrapped Aave Ethereum WETH,WAETHWETH,350,ethereum,ethereum,,"Aave Tokens, Wrapped-Tokens, Ethereum Ecosystem",39983.2673807068,39983.2673807068,
ribbita-by-virtuals,Ribbita by Virtuals,TIBBIR,335,base,base,https://app.virtuals.io/virtuals/18820,"Meme, Base Ecosystem, AI Meme, Virtuals Protocol Ecosystem, DeFAI",1000000000.0,1000000000.0,1000000000.0
infrared-bera,Infrared Bera,IBERA,349,berachain,berachain,https://infrared.finance/,"Decentralized Finance (DeFi), Liquid Staking Tokens, Berachain Ecosystem, Liquid Staking",79113817.63061975,79113817.63061975,
minidoge-5,Minidoge,MINIDOGE,364,binance-smart-chain,binance-smart-chain,https://aiminidoge.com/,"BNB Chain Ecosystem, Meme, Dog-Themed",699999999999900.0,1000000000000000.0,1000000000000000.0
ignition-fbtc,Function ƒBTC,FBTC,352,ethereum,ethereum,https://www.fxn.xyz/,"Crypto-Backed Tokens, BNB Chain Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Mantle Ecosystem",1543.19580596,12374.98498815,
oec-token,OKT Chain,OKT,353,,native,https://www.okx.com/okc,Layer 1 (L1),17847259.5,17847259.5,21000000.0
vethor-token,VeThor,VTHO,354,vechain,vechain,https://www.vechain.org/,"Layer 1 (L1), VeChain Ecosystem",92914018536.0,92927755052.0,
wilder-world,Wilder World,WILD,357,ethereum,ethereum,https://www.wilderworld.com/,"Gaming (GameFi), NFT, Metaverse, Solana Ecosystem, Avalanche Ecosystem, Play To Earn, Ethereum Ecosystem, Animoca Brands Portfolio, Gaming Governance Token, Racing Games, Simulation Games, Action Games",382093681.03120714,500000000.0,500000000.0
mag7-ssi,MAG7.ssi,MAG7.SSI,359,base,base,https://sosovalue.com/,"Decentralized Finance (DeFi), Analytics, DeFi Index, Base Ecosystem",173107365.1792499,173107365.1792499,
siacoin,Siacoin,SC,356,,native,https://sia.tech/,"Smart Contract Platform, Storage, DePIN, Paradigm Portfolio, Proof of Work (PoW), DragonFly Capital Portfolio, Made in USA",56025636522.07519,61214955676.30304,
ethereum-pow-iou,EthereumPoW,ETHW,360,,native,https://ethereumpow.org/,"Smart Contract Platform, EthereumPoW Ecosystem, Proof of Work (PoW)",107818717.04993,107818717.04993,
mimbogamegroup,MimboGameGroup,MGG,361,binance-smart-chain,binance-smart-chain,https://mimbonode.io/,"BNB Chain Ecosystem, Meme",114600000000.0,114600000000.0,114600000000.0
verus-coin,Verus,VRSC,364,,native,https://verus.io,"Smart Contract Platform, Layer 1 (L1), MEV Protection, Proof of Work (PoW), Privacy Blockchain, Mobile Mining",79172498.54678635,79174553.46084164,83540184.0
holotoken,Holo,HOT,359,ethereum,ethereum,https://holo.host/,"Smart Contract Platform, Storage, Harmony Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, DePIN, Base Ecosystem, Energi Ecosystem, Sora Ecosystem, GMCI DePIN Index, GMCI Index",177619433541.1413,177619433541.1413,
